id_venta,fecha,id_cliente,id_producto,id_agente,zona,cantidad,precio_unitario,descuento_pct,monto_total,tipo_pago,estado
VT009881,2023-12-11,CL0370,PR006,AG008,NOA,3,12073.56,0.0,36220.67,Transferencia,Completada
VT009882,2024-03-27,CL0414,PR025,AG002,AMBA,1,27601.31,0.0,27601.31,Efectivo,Completada
VT009883,2023-11-08,CL0420,PR004,AG001,AMBA,1,90323.91,0.0,90323.91,Cheque,Completada
VT009884,2024-12-03,CL0203,PR015,AG003,AMBA,1,90715.54,0.0,90715.54,Transferencia,Completada
VT009885,2023-02-27,CL0315,PR026,AG009,NOA,5,21117.47,0.05,105587.36,Tarjeta de crédito,Completada
VT009886,2024-06-13,CL0276,PR015,AG001,AMBA,2,91684.41,0.0,183368.82,Transferencia,Completada
VT009887,2024-11-11,CL0303,PR012,AG002,AMBA,5,171585.31,0.05,857926.56,Transferencia,Completada
VT009888,2024-09-19,CL0142,PR005,AG001,AMBA,1,25110.65,0.0,25110.65,Transferencia,Completada
VT009889,2023-06-15,CL0341,PR003,AG014,Cuyo,1,187891.7,0.0,187891.7,Efectivo,Completada
VT009890,2023-09-20,CL0355,PR005,AG006,Centro,1,24962.81,0.0,24962.81,Transferencia,Completada
VT009891,2024-07-16,CL0098,PR028,AG008,NOA,5,11116.67,0.05,55583.34,Efectivo,Completada
VT009892,2023-03-24,CL0219,PR001,AG007,Centro,1,447264.57,0.0,447264.57,Tarjeta de crédito,Completada
VT009893,2024-09-25,CL0207,PR025,AG001,AMBA,1,27421.85,0.0,27421.85,Cheque,Completada
VT009894,2024-07-17,CL0375,PR026,AG006,Centro,3,22173.14,0.0,66519.41,Cheque,Completada
VT009895,2024-07-25,CL0332,PR020,AG001,AMBA,3,5920.44,0.0,17761.32,Cheque,Completada
VT009896,2023-04-07,CL0238,PR026,AG004,AMBA,2,20902.9,0.0,41805.8,Transferencia,Anulada
VT009897,2024-07-16,CL0327,PR023,AG006,Centro,2,116775.28,0.0,233550.57,Efectivo,Completada
VT009898,2024-06-18,CL0130,PR017,AG006,Centro,3,3046.48,0.0,9139.44,Tarjeta de crédito,Completada
VT009899,2024-10-08,CL0117,PR016,AG001,AMBA,20,7221.08,0.15,144421.57,Transferencia,Anulada
VT009900,2023-02-13,CL0119,PR029,AG001,AMBA,1,3412.92,0.0,3412.92,Cheque,Completada
VT009901,2023-01-25,CL0019,PR030,AG010,NEA,10,3999.66,0.1,39996.59,Tarjeta de crédito,Completada
VT009902,2023-11-13,CL0346,PR023,AG008,NOA,1,121366.21,0.0,121366.21,Transferencia,Completada
VT009903,2023-05-18,CL0492,PR007,AG001,AMBA,1,36166.27,0.0,36166.27,Cheque,Completada
VT009904,2024-03-21,CL0159,PR017,AG001,AMBA,1,3331.98,0.0,3331.98,Cheque,Completada
VT009905,2024-11-22,CL0467,PR018,AG012,Patagonia,5,2756.75,0.05,13783.74,Transferencia,Completada
VT009906,2023-11-22,CL0306,PR026,AG009,NOA,1,21086.55,0.0,21086.55,Transferencia,Completada
VT009907,2024-10-16,CL0112,PR023,AG015,AMBA,1,121122.73,0.0,121122.73,Transferencia,Completada
VT009908,2023-01-02,CL0008,PR019,AG002,AMBA,1,4694.2,0.0,4694.2,Transferencia,Completada
VT009909,2023-06-05,CL0362,PR024,AG005,Centro,2,46384.18,0.0,92768.37,Transferencia,Completada
VT009910,2023-02-01,CL0349,PR001,AG002,AMBA,1,455892.66,0.0,455892.66,Efectivo,Completada
VT009911,2023-10-13,CL0115,PR027,AG007,Centro,2,8848.54,0.0,17697.07,Transferencia,Completada
VT009912,2024-11-19,CL0168,PR008,AG001,AMBA,1,148766.1,0.0,148766.1,Transferencia,Completada
VT009913,2023-04-05,CL0449,PR023,AG001,AMBA,2,124365.86,0.0,248731.73,Tarjeta de crédito,Completada
VT009914,2024-04-26,CL0082,PR004,AG001,AMBA,1,99035.96,0.0,99035.96,Cheque,Completada
VT009915,2023-12-25,CL0420,PR005,AG008,NOA,1,24805.37,0.0,24805.37,Cheque,Completada
VT009916,2024-12-04,CL0086,PR002,AG005,Centro,1,290572.16,0.0,290572.16,Transferencia,Completada
VT009917,2023-04-27,CL0241,PR029,AG007,Centro,3,3642.0,0.0,10925.99,Tarjeta de crédito,Completada
VT009918,2023-07-10,CL0252,PR020,AG012,Patagonia,5,5926.85,0.05,29634.25,Efectivo,Completada
VT009919,2023-01-31,CL0236,PR016,AG009,NOA,10,7945.22,0.1,79452.17,Transferencia,Completada
VT009920,2023-12-15,CL0146,PR027,AG004,AMBA,2,8134.6,0.0,16269.19,Tarjeta de crédito,Completada
VT009921,2023-09-06,CL0125,PR021,AG015,AMBA,1,173791.01,0.0,173791.01,Cheque,Completada
VT009922,2024-10-30,CL0367,PR021,AG004,AMBA,2,188054.21,0.0,376108.43,Transferencia,Completada
VT009923,2024-04-25,CL0139,PR018,AG001,AMBA,1,2726.04,0.0,2726.04,Cheque,Completada
VT009924,2024-05-02,CL0309,PR001,AG015,AMBA,1,460136.61,0.0,460136.61,Transferencia,Completada
VT009925,2024-02-29,CL0425,PR010,AG001,AMBA,1,17764.26,0.0,17764.26,Tarjeta de crédito,Completada
VT009926,2023-03-31,CL0421,PR004,AG006,Centro,1,96576.7,0.0,96576.7,Tarjeta de crédito,Completada
VT009927,2023-12-21,CL0086,PR023,AG003,AMBA,2,117466.03,0.0,234932.07,Cheque,Completada
VT009928,2024-12-31,CL0328,PR009,AG005,Centro,1,318722.16,0.0,318722.16,Transferencia,Completada
VT009929,2024-10-09,CL0305,PR017,AG006,Centro,3,3309.65,0.0,9928.95,Transferencia,Completada
VT009930,2024-11-12,CL0142,PR015,AG002,AMBA,1,99544.89,0.0,99544.89,Cheque,Completada
VT009931,2024-10-02,CL0194,PR006,AG006,Centro,1,12231.38,0.0,12231.38,Transferencia,Completada
VT009932,2023-04-11,CL0143,PR030,AG009,NOA,5,4330.75,0.05,21653.74,Efectivo,Completada
VT009933,2023-07-24,CL0271,PR029,AG002,AMBA,3,3415.1,0.0,10245.29,Transferencia,Completada
VT009934,2023-01-04,CL0402,PR003,AG004,AMBA,1,182855.36,0.0,182855.36,Cheque,Completada
VT009935,2023-09-27,CL0442,PR027,AG003,AMBA,2,8361.02,0.0,16722.03,Tarjeta de crédito,Completada
VT009936,2023-04-14,CL0361,PR018,AG010,NEA,10,2598.25,0.1,25982.49,Efectivo,Completada
VT009937,2024-01-09,CL0242,PR027,AG008,NOA,2,8868.35,0.0,17736.7,Tarjeta de crédito,Completada
VT009938,2024-06-17,CL0478,PR006,AG012,Patagonia,1,11996.11,0.0,11996.11,Tarjeta de crédito,Completada
VT009939,2024-11-01,CL0284,PR005,AG002,AMBA,1,25575.49,0.0,25575.49,Tarjeta de crédito,Completada
VT009940,2024-08-09,CL0240,PR029,AG001,AMBA,10,3012.96,0.1,30129.59,Transferencia,Completada
VT009941,2024-12-04,CL0429,PR029,AG001,AMBA,3,3632.0,0.0,10895.99,Tarjeta de crédito,Completada
VT009942,2023-02-24,CL0093,PR018,AG002,AMBA,20,2278.17,0.15,45563.39,Transferencia,Completada
VT009943,2023-01-12,CL0082,PR028,AG005,Centro,5,11150.8,0.05,55754.02,Cheque,Completada
VT009944,2024-06-05,CL0392,PR023,AG014,Cuyo,1,123404.79,0.0,123404.79,Cheque,Completada
VT009945,2023-09-14,CL0437,PR007,AG003,AMBA,1,33635.21,0.0,33635.21,Efectivo,Completada
VT009946,2023-08-16,CL0044,PR014,AG014,Cuyo,2,72133.58,0.0,144267.16,Transferencia,Completada
VT009947,2023-10-17,CL0381,PR005,AG001,AMBA,1,25145.58,0.0,25145.58,Cheque,Completada
VT009948,2023-08-30,CL0209,PR027,AG013,Cuyo,20,7388.96,0.15,147779.14,Transferencia,Completada
VT009949,2024-02-12,CL0353,PR030,AG002,AMBA,2,4669.45,0.0,9338.9,Tarjeta de crédito,Completada
VT009950,2023-12-19,CL0072,PR019,AG013,Cuyo,2,4447.8,0.0,8895.59,Tarjeta de crédito,Completada
VT009951,2024-02-13,CL0485,PR023,AG001,AMBA,1,118926.74,0.0,118926.74,Cheque,Completada
VT009952,2024-06-13,CL0443,PR026,AG014,Cuyo,5,21214.77,0.05,106073.85,Transferencia,Completada
VT009953,2023-11-21,CL0200,PR008,AG002,AMBA,1,148803.96,0.0,148803.96,Transferencia,Completada
VT009954,2023-08-14,CL0448,PR014,AG003,AMBA,1,77795.3,0.0,77795.3,Transferencia,Completada
VT009955,2023-06-01,CL0448,PR017,AG005,Centro,1,3188.49,0.0,3188.49,Tarjeta de crédito,Completada
VT009956,2023-10-30,CL0231,PR020,AG004,AMBA,2,5877.8,0.0,11755.6,Tarjeta de crédito,Completada
VT009957,2024-08-05,CL0474,PR028,AG007,Centro,2,11725.98,0.0,23451.97,Transferencia,Completada
VT009958,2024-08-15,CL0486,PR009,AG015,AMBA,3,335105.69,0.0,1005317.08,Transferencia,Completada
VT009959,2024-06-10,CL0108,PR018,AG006,Centro,3,2806.9,0.0,8420.71,Transferencia,Completada
VT009960,2023-07-28,CL0041,PR026,AG008,NOA,1,22668.22,0.0,22668.22,Efectivo,Completada
VT009961,2024-04-12,CL0167,PR004,AG001,AMBA,1,91604.54,0.0,91604.54,Transferencia,Completada
VT009962,2024-04-01,CL0244,PR019,AG007,Centro,3,4431.39,0.0,13294.18,Cheque,Completada
VT009963,2024-01-18,CL0052,PR006,AG004,AMBA,1,11577.52,0.0,11577.52,Cheque,Completada
VT009964,2024-03-15,CL0076,PR019,AG012,Patagonia,20,3914.82,0.15,78296.42,Transferencia,Completada
VT009965,2024-01-25,CL0484,PR026,AG004,AMBA,3,21567.96,0.0,64703.87,Transferencia,Completada
VT009966,2024-03-27,CL0369,PR009,AG008,NOA,1,324095.48,0.0,324095.48,Transferencia,Completada
VT009967,2024-07-15,CL0440,PR028,AG002,AMBA,5,11908.91,0.05,59544.53,Transferencia,Completada
VT009968,2023-04-17,CL0484,PR014,AG002,AMBA,1,72687.31,0.0,72687.31,Transferencia,Completada
VT009969,2024-08-09,CL0190,PR007,AG003,AMBA,1,36534.73,0.0,36534.73,Transferencia,Completada
VT009970,2023-05-09,CL0344,PR018,AG003,AMBA,3,2837.51,0.0,8512.52,Efectivo,Completada
VT009971,2023-03-09,CL0092,PR028,AG002,AMBA,2,12374.09,0.0,24748.17,Tarjeta de crédito,Completada
VT009972,2024-12-20,CL0277,PR003,AG001,AMBA,1,177872.55,0.0,177872.55,Cheque,Completada
VT009973,2024-12-12,CL0105,PR013,AG011,Patagonia,2,356816.5,0.0,713633.0,Transferencia,Completada
VT009974,2023-03-03,CL0083,PR023,AG001,AMBA,1,118097.34,0.0,118097.34,Tarjeta de crédito,Completada
VT009975,2023-12-20,CL0055,PR016,AG012,Patagonia,2,8891.14,0.0,17782.27,Cheque,Completada
VT009976,2023-06-19,CL0291,PR003,AG001,AMBA,1,172015.94,0.0,172015.94,Transferencia,Completada
VT009977,2024-01-19,CL0476,PR014,AG001,AMBA,1,75285.2,0.0,75285.2,Transferencia,Completada
VT009978,2024-10-07,CL0066,PR027,AG006,Centro,2,8803.39,0.0,17606.79,Tarjeta de crédito,Completada
VT009979,2024-12-10,CL0253,PR030,AG005,Centro,2,4439.08,0.0,8878.16,Cheque,Completada
VT009980,2024-05-16,CL0343,PR002,AG005,Centro,1,271660.61,0.0,271660.61,Cheque,Completada
VT009981,2023-11-01,CL0250,PR020,AG006,Centro,2,6268.45,0.0,12536.89,Tarjeta de crédito,Completada
VT009982,2024-04-24,CL0457,PR004,AG003,AMBA,1,98511.83,0.0,98511.83,Transferencia,Completada
VT009983,2023-10-03,CL0086,PR024,AG007,Centro,1,45505.66,0.0,45505.66,Transferencia,Completada
VT009984,2024-11-20,CL0015,PR001,AG005,Centro,2,446471.41,0.0,892942.81,Tarjeta de crédito,Completada
VT009985,2024-10-30,CL0191,PR001,AG003,AMBA,1,466344.88,0.0,466344.88,Transferencia,Completada
VT009986,2024-03-21,CL0279,PR027,AG010,NEA,1,8376.53,0.0,8376.53,Transferencia,Completada
VT009987,2023-10-12,CL0126,PR003,AG008,NOA,2,175156.13,0.0,350312.27,Transferencia,Completada
VT009988,2023-09-19,CL0086,PR012,AG004,AMBA,2,178884.28,0.0,357768.56,Cheque,Completada
VT009989,2023-02-03,CL0403,PR030,AG011,Patagonia,5,4346.82,0.05,21734.11,Transferencia,Completada
VT009990,2024-09-27,CL0094,PR030,AG013,Cuyo,3,4701.05,0.0,14103.15,Tarjeta de crédito,Completada
VT009991,2023-12-25,CL0218,PR006,AG005,Centro,1,12402.1,0.0,12402.1,Tarjeta de crédito,Completada
VT009992,2023-10-12,CL0477,PR020,AG002,AMBA,3,6097.09,0.0,18291.26,Transferencia,Completada
VT009993,2024-01-05,CL0311,PR020,AG013,Cuyo,2,5756.77,0.0,11513.54,Cheque,Completada
VT009994,2024-09-30,CL0251,PR017,AG002,AMBA,5,2964.53,0.05,14822.66,Transferencia,Completada
VT009995,2023-04-28,CL0179,PR029,AG001,AMBA,3,3341.63,0.0,10024.9,Transferencia,Anulada
VT009996,2024-10-23,CL0259,PR026,AG003,AMBA,5,21291.77,0.05,106458.84,Transferencia,Completada
VT009997,2024-11-13,CL0368,PR026,AG008,NOA,10,20574.22,0.1,205742.21,Tarjeta de crédito,Completada
VT009998,2024-12-06,CL0411,PR010,AG013,Cuyo,2,17679.83,0.0,35359.66,Tarjeta de crédito,Completada
VT009999,2023-11-27,CL0327,PR017,AG007,Centro,3,3162.14,0.0,9486.43,Efectivo,Completada
VT010000,2023-07-13,CL0396,PR018,AG014,Cuyo,1,2925.24,0.0,2925.24,Transferencia,Completada
VT010001,2023-11-13,CL0051,PR011,AG001,AMBA,3,115743.24,0.0,347229.71,Cheque,Completada
VT010002,2023-10-18,CL0009,PR004,AG001,AMBA,3,98260.63,0.0,294781.89,Transferencia,Completada
VT010003,2023-06-09,CL0368,PR005,AG006,Centro,3,24464.11,0.0,73392.33,Cheque,Completada
VT010004,2024-04-26,CL0129,PR007,AG014,Cuyo,1,34894.74,0.0,34894.74,Tarjeta de crédito,Completada
VT010005,2024-01-11,CL0442,PR008,AG005,Centro,1,149481.34,0.0,149481.34,Cheque,Completada
VT010006,2024-10-28,CL0269,PR009,AG001,AMBA,1,332081.17,0.0,332081.17,Transferencia,Completada
VT010007,2023-02-02,CL0240,PR009,AG002,AMBA,1,320027.13,0.0,320027.13,Tarjeta de crédito,Completada
VT010008,2024-05-23,CL0385,PR017,AG002,AMBA,10,2972.44,0.1,29724.43,Tarjeta de crédito,Completada
VT010009,2024-08-20,CL0371,PR019,AG003,AMBA,5,4320.08,0.05,21600.39,Transferencia,Completada
VT010010,2024-08-19,CL0353,PR012,AG001,AMBA,1,179028.67,0.0,179028.67,Tarjeta de crédito,Completada
VT010011,2024-11-07,CL0345,PR029,AG013,Cuyo,1,3347.68,0.0,3347.68,Transferencia,Completada
VT010012,2024-07-25,CL0258,PR019,AG005,Centro,10,4013.0,0.1,40130.04,Tarjeta de crédito,Completada
VT010013,2024-11-28,CL0465,PR027,AG007,Centro,1,8638.6,0.0,8638.6,Cheque,Completada
VT010014,2023-10-17,CL0447,PR029,AG001,AMBA,5,3234.37,0.05,16171.87,Transferencia,Completada
VT010015,2024-02-05,CL0167,PR006,AG001,AMBA,1,12088.11,0.0,12088.11,Cheque,Completada
VT010016,2023-01-16,CL0402,PR017,AG006,Centro,3,3203.56,0.0,9610.67,Efectivo,Completada
VT010017,2023-01-09,CL0447,PR017,AG012,Patagonia,3,3062.02,0.0,9186.07,Cheque,Anulada
VT010018,2023-08-03,CL0312,PR015,AG005,Centro,1,94615.58,0.0,94615.58,Transferencia,Completada
VT010019,2023-04-07,CL0279,PR001,AG012,Patagonia,1,469732.0,0.0,469732.0,Transferencia,Completada
VT010020,2023-08-22,CL0334,PR027,AG010,NEA,5,8144.05,0.05,40720.24,Tarjeta de crédito,Completada
VT010021,2023-06-09,CL0085,PR004,AG001,AMBA,1,93380.49,0.0,93380.49,Transferencia,Completada
VT010022,2023-01-31,CL0050,PR030,AG002,AMBA,2,4302.06,0.0,8604.13,Transferencia,Completada
VT010023,2024-11-20,CL0410,PR027,AG007,Centro,5,8300.45,0.05,41502.27,Tarjeta de crédito,Completada
VT010024,2023-01-10,CL0287,PR020,AG004,AMBA,10,5521.13,0.1,55211.26,Transferencia,Completada
VT010025,2024-07-31,CL0066,PR006,AG003,AMBA,2,12579.37,0.0,25158.74,Transferencia,Completada
VT010026,2023-05-22,CL0206,PR019,AG004,AMBA,20,3860.28,0.15,77205.56,Tarjeta de crédito,Completada
VT010027,2024-11-21,CL0150,PR010,AG004,AMBA,1,17291.44,0.0,17291.44,Transferencia,Completada
VT010028,2024-11-12,CL0440,PR009,AG013,Cuyo,3,313868.49,0.0,941605.46,Transferencia,Completada
VT010029,2024-05-30,CL0254,PR028,AG001,AMBA,1,11869.26,0.0,11869.26,Tarjeta de crédito,Completada
VT010030,2024-06-12,CL0290,PR016,AG003,AMBA,5,8390.57,0.05,41952.85,Transferencia,Completada
VT010031,2023-01-05,CL0117,PR017,AG005,Centro,3,3134.09,0.0,9402.27,Transferencia,Completada
VT010032,2024-12-25,CL0400,PR028,AG008,NOA,5,11404.3,0.05,57021.48,Tarjeta de crédito,Completada
VT010033,2024-11-04,CL0467,PR004,AG007,Centro,1,98683.62,0.0,98683.62,Transferencia,Completada
VT010034,2024-11-13,CL0396,PR020,AG013,Cuyo,5,5435.98,0.05,27179.91,Transferencia,Completada
VT010035,2024-06-04,CL0247,PR020,AG010,NEA,1,5752.63,0.0,5752.63,Transferencia,Completada
VT010036,2023-10-25,CL0420,PR017,AG006,Centro,10,2874.62,0.1,28746.17,Efectivo,Completada
VT010037,2024-11-12,CL0093,PR028,AG002,AMBA,2,11699.15,0.0,23398.3,Transferencia,Completada
VT010038,2023-09-18,CL0063,PR030,AG004,AMBA,3,4312.37,0.0,12937.1,Cheque,Completada
VT010039,2024-03-26,CL0215,PR018,AG008,NOA,5,2628.22,0.05,13141.1,Cheque,Completada
VT010040,2023-04-07,CL0091,PR017,AG011,Patagonia,10,2953.27,0.1,29532.75,Cheque,Completada
VT010041,2024-11-26,CL0127,PR018,AG014,Cuyo,1,2706.62,0.0,2706.62,Transferencia,Completada
VT010042,2023-05-11,CL0295,PR026,AG006,Centro,3,22349.1,0.0,67047.29,Tarjeta de crédito,Completada
VT010043,2023-07-20,CL0200,PR023,AG005,Centro,2,123794.92,0.0,247589.84,Cheque,Completada
VT010044,2024-03-21,CL0435,PR008,AG001,AMBA,1,142777.25,0.0,142777.25,Transferencia,Completada
VT010045,2024-08-21,CL0113,PR003,AG001,AMBA,1,184028.89,0.0,184028.89,Transferencia,Completada
VT010046,2024-05-07,CL0498,PR030,AG002,AMBA,5,4127.82,0.05,20639.09,Transferencia,Completada
VT010047,2023-07-27,CL0179,PR010,AG001,AMBA,3,17512.97,0.0,52538.92,Tarjeta de crédito,Completada
VT010048,2023-01-02,CL0258,PR022,AG004,AMBA,1,241357.23,0.0,241357.23,Transferencia,Completada
VT010049,2024-08-15,CL0071,PR027,AG003,AMBA,1,8763.27,0.0,8763.27,Tarjeta de crédito,Completada
VT010050,2024-12-25,CL0291,PR012,AG007,Centro,1,179348.04,0.0,179348.04,Transferencia,Completada
VT010051,2024-09-24,CL0478,PR022,AG005,Centro,1,238619.88,0.0,238619.88,Tarjeta de crédito,Anulada
VT010052,2023-12-28,CL0375,PR004,AG006,Centro,3,98091.3,0.0,294273.9,Tarjeta de crédito,Completada
VT010053,2024-11-18,CL0120,PR030,AG005,Centro,3,4481.37,0.0,13444.1,Transferencia,Completada
VT010054,2023-12-04,CL0218,PR003,AG003,AMBA,2,185343.06,0.0,370686.13,Tarjeta de crédito,Completada
VT010055,2024-02-23,CL0209,PR017,AG014,Cuyo,5,3051.12,0.05,15255.58,Transferencia,Completada
VT010056,2024-01-11,CL0055,PR019,AG001,AMBA,5,4229.41,0.05,21147.05,Tarjeta de crédito,Completada
VT010057,2023-12-22,CL0445,PR027,AG013,Cuyo,3,8533.74,0.0,25601.23,Cheque,Completada
VT010058,2024-08-29,CL0190,PR005,AG003,AMBA,2,24296.64,0.0,48593.27,Tarjeta de crédito,Completada
VT010059,2024-02-26,CL0248,PR017,AG005,Centro,2,3107.5,0.0,6215.0,Tarjeta de crédito,Completada
VT010060,2023-10-06,CL0148,PR011,AG001,AMBA,2,122341.89,0.0,244683.79,Tarjeta de crédito,Completada
VT010061,2023-08-21,CL0080,PR012,AG001,AMBA,1,183185.31,0.0,183185.31,Transferencia,Completada
VT010062,2023-02-08,CL0451,PR027,AG004,AMBA,5,7930.52,0.05,39652.6,Transferencia,Completada
VT010063,2024-04-10,CL0024,PR001,AG009,NOA,1,467181.27,0.0,467181.27,Tarjeta de crédito,Completada
VT010064,2023-07-26,CL0199,PR026,AG003,AMBA,3,22448.58,0.0,67345.73,Transferencia,Completada
VT010065,2023-05-18,CL0365,PR027,AG006,Centro,10,7424.63,0.1,74246.29,Tarjeta de crédito,Completada
VT010066,2024-05-30,CL0159,PR029,AG003,AMBA,3,3477.06,0.0,10431.17,Transferencia,Completada
VT010067,2024-06-19,CL0220,PR021,AG004,AMBA,1,186127.57,0.0,186127.57,Tarjeta de crédito,Completada
VT010068,2024-08-13,CL0284,PR014,AG013,Cuyo,1,73043.7,0.0,73043.7,Transferencia,Completada
VT010069,2024-02-05,CL0497,PR017,AG011,Patagonia,2,3345.09,0.0,6690.17,Cheque,Completada
VT010070,2024-11-12,CL0379,PR030,AG005,Centro,5,4367.43,0.05,21837.16,Tarjeta de crédito,Completada
VT010071,2024-12-03,CL0482,PR028,AG002,AMBA,1,11632.81,0.0,11632.81,Tarjeta de crédito,Completada
VT010072,2024-09-23,CL0348,PR018,AG002,AMBA,10,2537.07,0.1,25370.68,Transferencia,Completada
VT010073,2024-05-17,CL0135,PR030,AG014,Cuyo,1,4529.55,0.0,4529.55,Transferencia,Completada
VT010074,2023-09-27,CL0146,PR027,AG002,AMBA,3,8205.64,0.0,24616.92,Tarjeta de crédito,Completada
VT010075,2024-12-24,CL0411,PR029,AG010,NEA,3,3385.84,0.0,10157.51,Transferencia,Completada
VT010076,2023-09-04,CL0210,PR024,AG003,AMBA,2,45533.2,0.0,91066.4,Transferencia,Completada
VT010077,2023-06-30,CL0185,PR028,AG015,AMBA,10,10718.64,0.1,107186.4,Cheque,Completada
VT010078,2023-12-20,CL0473,PR029,AG003,AMBA,3,3591.2,0.0,10773.61,Cheque,Completada
VT010079,2023-02-28,CL0009,PR004,AG003,AMBA,1,95683.85,0.0,95683.85,Tarjeta de crédito,Completada
VT010080,2024-12-23,CL0263,PR030,AG007,Centro,3,4496.09,0.0,13488.28,Tarjeta de crédito,Completada
VT010081,2024-04-12,CL0387,PR014,AG014,Cuyo,3,74889.09,0.0,224667.26,Transferencia,Completada
VT010082,2024-03-20,CL0369,PR017,AG015,AMBA,10,2968.88,0.1,29688.82,Tarjeta de crédito,Completada
VT010083,2024-05-31,CL0184,PR027,AG008,NOA,5,8396.92,0.05,41984.58,Cheque,Completada
VT010084,2024-01-30,CL0269,PR023,AG009,NOA,1,123862.09,0.0,123862.09,Transferencia,Anulada
VT010085,2023-02-02,CL0004,PR029,AG006,Centro,2,3350.54,0.0,6701.08,Cheque,Completada
VT010086,2024-05-01,CL0269,PR016,AG009,NOA,5,7914.8,0.05,39574.0,Transferencia,Completada
VT010087,2024-07-16,CL0299,PR016,AG011,Patagonia,5,7733.75,0.05,38668.73,Tarjeta de crédito,Completada
VT010088,2023-12-06,CL0440,PR002,AG005,Centro,3,280423.21,0.0,841269.63,Tarjeta de crédito,Completada
VT010089,2024-08-15,CL0106,PR018,AG007,Centro,1,2793.3,0.0,2793.3,Transferencia,Anulada
VT010090,2023-07-24,CL0413,PR026,AG005,Centro,5,21663.31,0.05,108316.54,Cheque,Completada
VT010091,2023-07-18,CL0359,PR012,AG006,Centro,1,173266.86,0.0,173266.86,Transferencia,Completada
VT010092,2023-05-29,CL0332,PR018,AG012,Patagonia,10,2641.25,0.1,26412.55,Cheque,Completada
VT010093,2023-11-10,CL0196,PR008,AG003,AMBA,1,143671.02,0.0,143671.02,Transferencia,Completada
VT010094,2024-10-16,CL0184,PR027,AG002,AMBA,3,8528.82,0.0,25586.45,Transferencia,Completada
VT010095,2024-10-04,CL0353,PR003,AG004,AMBA,1,176708.03,0.0,176708.03,Transferencia,Completada
VT010096,2023-11-17,CL0495,PR025,AG002,AMBA,1,28224.98,0.0,28224.98,Tarjeta de crédito,Completada
VT010097,2024-04-15,CL0200,PR016,AG005,Centro,2,8365.07,0.0,16730.14,Transferencia,Completada
VT010098,2024-07-18,CL0460,PR002,AG012,Patagonia,1,271837.62,0.0,271837.62,Transferencia,Completada
VT010099,2023-08-04,CL0296,PR028,AG007,Centro,3,12257.66,0.0,36772.99,Transferencia,Completada
VT010100,2023-06-02,CL0436,PR018,AG011,Patagonia,1,2833.45,0.0,2833.45,Efectivo,Completada
VT010101,2024-12-19,CL0108,PR020,AG002,AMBA,3,5758.47,0.0,17275.4,Cheque,Completada
VT010102,2024-05-06,CL0381,PR026,AG012,Patagonia,5,20504.76,0.05,102523.8,Efectivo,Completada
VT010103,2024-12-24,CL0420,PR023,AG006,Centro,1,117389.46,0.0,117389.46,Transferencia,Completada
VT010104,2023-10-20,CL0417,PR026,AG001,AMBA,3,22176.12,0.0,66528.37,Transferencia,Completada
VT010105,2024-07-04,CL0393,PR026,AG007,Centro,2,22960.6,0.0,45921.2,Transferencia,Completada
VT010106,2023-07-19,CL0155,PR020,AG014,Cuyo,2,5860.97,0.0,11721.95,Tarjeta de crédito,Completada
VT010107,2023-08-22,CL0260,PR016,AG001,AMBA,2,8177.45,0.0,16354.9,Transferencia,Completada
VT010108,2024-02-13,CL0151,PR009,AG006,Centro,3,325591.17,0.0,976773.5,Cheque,Completada
VT010109,2023-10-09,CL0172,PR029,AG013,Cuyo,5,3292.24,0.05,16461.22,Transferencia,Completada
VT010110,2023-06-02,CL0152,PR030,AG001,AMBA,3,4719.1,0.0,14157.3,Transferencia,Completada
VT010111,2023-08-23,CL0143,PR016,AG007,Centro,2,8352.89,0.0,16705.79,Transferencia,Completada
VT010112,2023-02-07,CL0348,PR004,AG005,Centro,1,92934.93,0.0,92934.93,Tarjeta de crédito,Anulada
